0.18161,0.045225,0.029239,0.11445,0.46951,0.10052,0.9602,-0.016402,-3.95,-0.30515,-16.5
0.21412,-0.051785,0.037256,0.10185,0.37748,-0.13055,0.8607,-0.039258,-3.45,-0.17441,-8.5
0.30714,-0.042112,0.016217,0.056355,0.40846,-0.038974,0.85075,0.01703,3.1,-0.095317,3
0.12397,-0.069828,0.025992,0.11051,0.24704,-0.076545,0.81095,0.062603,4,-0.12363,11
0.11436,0.025009,0.020027,0.10842,0.32266,0.091525,0.86567,0.020962,6.65,-0.22539,22.5
0.14019,0.080161,0.039501,0.049306,0.20912,0.11141,0.97512,-0.0081615,3.1,-0.076942,13
0.25424,-0.096189,0.045044,0.047985,0.40396,-0.15987,0.83085,-0.0070389,-2.15,-0.15945,-6
0.126,-0.053279,0.015798,0.068168,0.22624,-0.10528,0.83582,-0.0096165,-3.75,-0.099537,-11.5
0.23971,-0.03037,0.04905,0.097364,0.39604,-0.0045516,0.8209,0.045624,3.9,-0.16106,6
0.27461,-0.075031,0.022576,0.10076,0.39147,-0.069077,0.97512,0.037885,2.05,-0.11752,5.5
0.14349,0.065112,0.044295,0.105,0.3635,0.14423,0.98507,-0.020709,2.25,-0.21607,-17
0.12857,-0.072124,0.017681,0.096647,0.21258,-0.15737,0.8607,-0.038119,1.7,-0.079488,-8.5
0.21991,0.0073021,0.040029,0.075433,0.39573,0.013661,0.95522,0.00052169,-5.25,0.059038,6
0.23742,-0.059061,0.041612,0.082569,0.49104,-0.12533,0.9005,-0.0031738,-2.7,-0.26178,-10.5
0.38956,0.14629,0.016082,0.074449,0.48564,0.20938,0.9403,0.027001,-1,-0.08385,2.5
0.20015,0.12384,0.017955,0.077813,0.27509,0.13699,0.9005,-0.033209,-2,-0.077315,-4.5
0.15781,0.060052,0.042811,0.11332,0.47324,0.1695,0.9602,-0.010589,1.95,-0.31768,-18.5
0.34043,0.19048,0.028437,0.053419,0.42401,0.20999,0.8607,-0.027248,3.25,-0.013157,-2
0.2196,-0.06764,0.037946,0.11444,0.34276,-0.057943,0.99005,0.047635,-1.15,-0.10763,7.5
0.21288,-0.10922,0.045177,0.069864,0.35598,-0.19632,0.9204,-0.013676,-3.45,-0.16652,-8
0.13152,0.086986,0.040983,0.11437,0.2114,0.19987,0.91045,0.060051,-1.8,-0.095925,9
0.25941,-0.10978,0.02257,0.11787,0.41871,-0.13085,0.97512,0.046351,0,-0.16368,7
0.27353,0.068475,0.025528,0.10183,0.3681,0.0496,0.97015,-0.04255,-2.65,-0.091427,-4.5
0.30055,0.1013,0.02195,0.090521,0.37238,0.16013,0.99502,0.034625,-3.9,-0.0053554,3.5
0.13864,0.0043365,0.046147,0.075127,0.28949,-0.0015311,0.84577,-0.010586,4.9,0.025511,-4.5
0.21264,-0.03874,0.015517,0.093249,0.37227,-0.038366,0.87065,0.029458,3,-0.15925,8.5
0.15654,-0.053582,0.023199,0.048315,0.21948,-0.062225,0.88557,0.0129,-1.35,-0.04313,5.5
0.16027,-0.054986,0.042125,0.044877,0.21607,-0.054977,0.9204,0.019152,3.05,-0.042957,4.5
0.19947,0.11269,0.039068,0.081152,0.41119,0.19021,0.81095,-0.042076,-3.4,-0.22305,-6.5
0.22236,0.12454,0.034189,0.097433,0.29534,0.21316,0.91045,0.047733,-1,-0.079229,4.5
0.22102,-0.092282,0.034489,0.094082,0.39805,-0.19699,0.89055,-0.030793,1.15,-0.17912,-8
0.39438,-0.044888,0.036539,0.10015,0.4583,-0.095067,0.97015,-0.042903,0,-0.053059,-2.5
0.15994,-0.056629,0.032739,0.11557,0.30191,-0.13294,0.98507,-0.026049,-2.95,-0.14488,-14.5
0.12923,0.011907,0.046199,0.1075,0.28925,0.066209,0.82587,0.039557,6.6,-0.18673,19
0.24097,-0.019155,0.028413,0.10752,0.45387,-0.057118,0.96517,-0.021039,-2.85,-0.21245,-10.5
0.41364,0.12196,0.02114,0.10725,0.49488,0.092241,0.87562,-0.053677,-1.7,-0.043405,-1.5
0.14988,0.11743,0.037473,0.039405,0.22123,0.1869,0.8209,0.013557,5.15,-0.11461,6
0.24199,0.032943,0.02674,0.11614,0.47276,0.031168,0.95522,-0.033191,1.85,-0.21378,-10
0.24243,0.0099265,0.030061,0.099659,0.36781,-0.015564,0.9801,-0.030624,-2.4,-0.12814,-8
0.11697,0.05151,0.022637,0.10859,0.35518,0.17735,0.87562,0.020936,7.4,-0.28199,19
0.10703,0.083,0.04182,0.097617,0.20064,0.19849,0.90547,0.042899,4,-0.12223,11.5
0.39056,0.18818,0.021615,0.089465,0.4587,0.17442,0.86567,-0.04659,-1,-0.050743,-1.5
0.2161,0.070663,0.020932,0.10954,0.44933,0.18832,0.8607,0.041395,3,-0.2372,8.5
0.13201,-0.021455,0.022439,0.10129,0.37006,-0.05438,0.8209,0.0057659,-5.45,0.035965,7.5
0.37896,0.10863,0.017749,0.051384,0.49121,0.15015,0.92537,0.0093419,2.25,-0.10865,3
0.17438,-0.14119,0.039581,0.030687,0.27175,-0.20713,0.83085,0.012901,-4.1,0.053312,3
0.15082,-0.034554,0.041056,0.10554,0.34366,-0.084428,0.95025,-0.0056953,-3.85,-0.19888,-20
0.21529,-0.090338,0.04437,0.11842,0.33403,-0.069867,0.8209,0.070296,3.4,-0.10626,4.5
0.15949,0.062764,0.046919,0.11563,0.32194,0.1988,0.81592,0.072103,5.75,-0.21337,9.5
0.14331,-0.076873,0.047657,0.084258,0.26473,-0.18535,0.8209,-0.04335,-5,-0.15817,-9.5
0.37578,-0.050771,0.039243,0.048343,0.43766,-0.073263,0.95025,-0.014132,0,-0.048747,-2.5
0.18685,0.0097885,0.027874,0.091161,0.30296,-0.016453,0.86567,-0.032324,-4.05,-0.11841,-8.5
0.14866,0.12773,0.039899,0.10051,0.22799,0.13107,0.87065,-0.064827,-1.7,-0.072982,-5.5
0.1533,-0.051851,0.023738,0.073281,0.21051,-0.041591,0.9005,0.029611,3.3,-0.054576,6.5
0.29717,-0.057056,0.02052,0.084043,0.36033,-0.028527,0.81592,0.040655,2.4,-0.061455,2.5
0.21184,-0.12041,0.023077,0.089216,0.34866,-0.15296,0.80597,0.045232,2.8,-0.14074,5
0.30521,0.13845,0.029691,0.077928,0.37168,0.12849,0.9005,-0.040106,3.8,0.066735,-1.5
0.1313,-0.043174,0.021827,0.093484,0.32336,-0.11594,0.85572,-0.0096184,6.1,-0.028514,-10.5
0.10936,-0.10242,0.025501,0.10322,0.27207,-0.18907,0.80597,0.065722,3.7,-0.20131,12
0.27921,0.12961,0.02445,0.10596,0.39202,0.12652,0.83582,-0.05546,0,-0.10193,-3.5
0.22422,-0.023247,0.017675,0.10123,0.48997,-0.082268,0.83582,-0.031467,1.5,-0.23683,-9
0.1316,-0.11458,0.020378,0.10442,0.255,-0.18616,0.9602,0.035872,3.2,-0.16572,12
0.17238,0.062051,0.020482,0.069118,0.23697,0.10379,0.90547,0.018485,2.95,-0.063702,7
0.21482,-0.051627,0.030305,0.090218,0.35964,-0.11102,0.89055,-0.024587,-3.4,-0.15138,-8.5
0.34921,0.13182,0.023988,0.055695,0.46953,0.15431,0.81592,-0.022926,-3.5,-0.15423,-2.5
0.1954,-0.10708,0.01758,0.09926,0.26667,-0.18321,0.97015,-0.037081,-2.3,-0.07354,-5.5
0.12809,0.11356,0.034957,0.061182,0.20039,0.21176,0.801,0.034099,3.45,-0.096546,5.5
0.14424,-0.018447,0.047462,0.098047,0.3035,-0.075402,0.81095,-0.036589,-6.35,-0.18773,-15
0.17705,-0.004516,0.038142,0.10051,0.46082,-0.037744,0.83582,-0.02599,-5.5,-0.30737,-14.5
0.33681,-0.030332,0.031032,0.048742,0.46272,-0.047037,0.89552,-0.0053668,4.15,0.024898,-3
0.21954,-0.074762,0.03582,0.10758,0.41635,-0.18782,0.8607,-0.046034,-4.4,-0.23675,-8.5
0.17898,-0.050274,0.043039,0.056967,0.25183,-0.077569,0.91542,-0.0068336,2.35,-0.068503,-9
0.13171,-0.025987,0.033098,0.10975,0.36225,-0.036775,0.87065,0.034699,4.25,-0.21911,17
0.21405,0.019509,0.020045,0.094452,0.43406,0.051616,0.91045,0.012055,-1.75,-0.20712,11.5
0.17298,-0.083456,0.03859,0.07297,0.38884,-0.19329,0.8408,-0.005684,-3.9,-0.23423,-11
0.14069,0.063656,0.028077,0.099006,0.3921,0.16709,0.8607,-0.010315,5.4,0.10378,-7.5
0.10642,-0.002732,0.029373,0.11109,0.26411,0.019304,0.90547,0.026084,2.95,-0.12981,19.5
0.17121,-0.022873,0.038783,0.093371,0.30451,-0.0060235,0.86567,0.034658,4.55,-0.13957,10
0.10866,-0.034356,0.029502,0.11855,0.29991,-0.038097,0.8408,0.056733,5.15,-0.18732,19
0.26146,0.14443,0.033664,0.10237,0.43695,0.18195,0.81095,-0.05943,2.35,-0.11332,-3.5
0.19747,0.036626,0.036072,0.099773,0.31468,0.08488,0.95025,0.026513,3.4,-0.12593,10.5
0.21855,0.035198,0.017398,0.048471,0.31383,0.040852,0.83582,-0.0096906,-2,-0.081475,-5
0.12176,0.094679,0.02845,0.065966,0.21688,0.15608,0.97512,-0.012559,0,-0.11221,-11
0.19622,-0.017251,0.021755,0.11276,0.48331,-0.065847,0.89552,-0.023357,-3.55,-0.28777,-14
0.16065,0.10084,0.030189,0.10063,0.26547,0.20549,0.92537,0.038853,-2,-0.11571,8.5
0.13969,0.10147,0.03073,0.089366,0.2027,0.096043,0.85075,-0.051199,1.25,-0.044298,-5
0.12234,0.15401,0.022237,0.084663,0.21426,0.21763,0.81592,-0.052091,-2.25,-0.1254,-5.5
0.11941,-0.10638,0.047447,0.037899,0.2084,-0.19059,0.84577,-0.0049411,-8.35,-0.17241,-10
0.17444,-0.017967,0.024576,0.070011,0.26863,-0.033649,0.98507,-0.0059817,-3.4,-0.095729,-11
0.30262,-0.026638,0.045232,0.053655,0.39591,-0.017102,0.89552,0.017747,-1.45,-0.061275,3
0.3916,0.044862,0.02843,0.032751,0.49003,0.048387,0.83582,-0.0077515,-3.85,-0.13241,-2
0.26647,0.15347,0.038569,0.091674,0.38927,0.17247,0.85572,-0.051727,-1.4,-0.11077,-3.5
0.16117,0.0056518,0.026611,0.11408,0.39818,0.0087721,0.99005,-0.0051909,6.4,0.086722,-12
0.14926,0.085215,0.028993,0.097961,0.31686,0.13199,0.83085,-0.048911,1.15,-0.14825,-9
0.1632,0.068842,0.029397,0.087473,0.22379,0.05586,0.97015,-0.038537,-3.35,-0.060655,-6.5
0.16011,0.047412,0.038865,0.088568,0.40325,0.1293,0.84577,0.0098875,5,-0.26347,15
0.35674,-0.098721,0.022319,0.054522,0.48093,-0.11391,0.83085,0.019173,2.4,-0.11423,2.5
0.30442,-0.15093,0.018314,0.076328,0.36462,-0.21316,0.93035,-0.032386,1,-0.052355,-2.5
0.14229,0.13453,0.041961,0.075868,0.20983,0.15119,0.97015,-0.047182,-2.55,-0.068622,-5
0.26825,-0.14237,0.033031,0.034788,0.34943,-0.19377,0.8607,-0.0083047,-2.5,-0.089558,-3.5
0.14553,0.018176,0.03682,0.11585,0.40731,0.06478,0.91542,0.01391,-2.45,-0.23742,19.5
0.16459,0.11206,0.030018,0.11331,0.32312,0.15535,0.84577,-0.064651,-3.4,-0.17352,-8.5
0.26737,-0.095023,0.026689,0.088594,0.48215,-0.17929,0.97015,-0.0079327,1,-0.21941,-8.5
0.18544,-0.0022694,0.039203,0.09835,0.36391,-0.025236,0.92537,-0.020782,-4.45,-0.19478,-13.5
0.38375,-0.025275,0.023492,0.055346,0.46362,-0.047102,0.93035,-0.016567,-1,-0.061006,-2.5
0.15765,0.042339,0.044112,0.061263,0.22392,0.031743,0.84577,-0.028393,-3.5,-0.051156,-5
0.12812,-0.040102,0.023167,0.09803,0.27445,-0.067632,0.9403,0.018274,4.1,-0.15766,19
0.24066,0.065988,0.049866,0.1175,0.33857,0.14701,0.92537,0.054173,-1.35,-0.10411,6.5
0.12221,-0.060823,0.035214,0.086545,0.2109,-0.13701,0.85572,-0.032055,-3,-0.096498,-11.5
0.19782,-0.054564,0.042849,0.057153,0.31103,-0.079388,0.9602,0.0064029,-4.7,0.053997,4.5
0.15376,-0.20341,0.049079,0.096132,0.22145,-0.2131,0.91542,0.07986,-1.3,-0.062334,3
0.12601,-0.07145,0.04101,0.094622,0.28769,-0.13761,0.96517,0.025516,3.4,-0.17891,16.5
0.13289,-0.053258,0.049306,0.058142,0.20752,-0.1018,0.80597,-0.018626,-3.7,-0.091141,-11
0.19444,-0.054363,0.041499,0.084826,0.24767,-0.10193,0.9204,-0.032684,-3.15,-0.062824,-6.5
0.29303,-0.057808,0.035322,0.056897,0.42047,-0.06398,0.8408,0.018969,3.1,-0.12031,3.5
0.32172,-0.14605,0.033198,0.079737,0.47361,-0.18198,0.91542,0.033027,0,-0.12737,3.5
0.14823,-0.14829,0.032889,0.10805,0.21294,-0.14715,0.93035,0.065873,0,-0.06384,5
0.19679,-0.11209,0.043361,0.06596,0.2977,-0.18043,0.97015,-0.010857,1,-0.11311,-8.5
0.29179,-0.06194,0.03068,0.085602,0.47277,-0.13474,0.81095,-0.03438,-2.6,-0.18159,-5
0.16121,-0.048963,0.042976,0.11391,0.2803,-0.033498,0.92537,0.051639,4.45,-0.1273,11
0.17726,0.015628,0.040991,0.090605,0.23839,-0.015678,0.98507,-0.036697,-4.25,-0.06891,-7
0.26808,0.099651,0.035904,0.11892,0.37048,0.19273,0.94527,0.055016,2.25,-0.11261,5
0.3283,-0.14373,0.032099,0.06127,0.445,-0.16886,0.88557,0.025964,0,-0.085959,2.5
0.14584,-0.059674,0.022726,0.10358,0.2712,-0.15855,0.82587,-0.047582,-4.05,-0.13415,-9
0.20782,-0.14391,0.020957,0.057211,0.26214,-0.20864,0.81095,-0.027112,-2.05,-0.060036,-3
0.11233,0.11718,0.046304,0.074747,0.20893,0.16135,0.85075,-0.056594,-2.6,-0.10398,-7
0.33093,-0.049489,0.020971,0.10149,0.40991,-0.017271,0.96517,0.044028,2.55,-0.075279,3
0.16977,0.026389,0.048316,0.090208,0.29746,0.0096016,0.85572,-0.036637,-4.5,-0.13262,-9.5
0.24603,-0.062175,0.017632,0.083019,0.36658,-0.1078,0.9801,-0.015158,-1.95,-0.1221,-7.5
0.26646,-0.1487,0.039442,0.05314,0.39093,-0.19898,0.93532,0.019183,-3.25,-0.078659,4
0.22562,0.069058,0.038908,0.067929,0.34053,0.08243,0.93035,-0.021798,1.25,-0.090364,-5.5
0.24691,-0.049028,0.017971,0.082324,0.31854,-0.027569,0.8607,0.035681,3,-0.064732,3.5
0.3412,0.14215,0.044009,0.046029,0.40409,0.18925,0.87065,0.020899,-1,-0.066215,2.5
0.16762,-0.14764,0.025522,0.054702,0.2653,-0.21625,0.91542,0.017431,1.55,-0.12227,5.5
0.22306,0.011537,0.035758,0.096486,0.48022,0.041437,0.89055,0.016599,1,-0.23701,10.5
0.13485,-0.050254,0.020879,0.11357,0.21765,-0.12146,0.93532,-0.040353,2.25,-0.079246,-12
0.32875,-0.16995,0.022878,0.055577,0.40034,-0.18416,0.97512,0.022799,3.8,-0.12067,2
0.34955,-0.13317,0.040857,0.034974,0.47958,-0.17894,0.92537,0.0037677,2.45,-0.12188,3
0.19086,0.12913,0.024101,0.10593,0.3059,0.15817,0.92537,-0.048801,-3,-0.12937,-6.5
0.23882,-0.080024,0.017978,0.10891,0.385,-0.084164,0.9005,0.044844,3.1,-0.14909,6.5
0.23683,0.11953,0.027607,0.080095,0.30396,0.11315,0.89055,-0.040266,-2.5,-0.059337,-3
0.19192,-0.1439,0.017118,0.085969,0.28149,-0.17303,0.88557,0.038034,0,-0.10042,5
0.3038,-0.081975,0.049025,0.10524,0.43631,-0.067004,0.92537,0.050728,-2.05,-0.081423,3.5
0.33503,0.14571,0.021191,0.031838,0.43193,0.19007,0.87562,0.0022109,1.6,-0.096901,3
0.18032,-0.15559,0.01903,0.045118,0.23259,-0.18082,0.89552,0.019878,1.4,-0.054609,3
0.17946,-0.074593,0.045201,0.054108,0.29751,-0.1332,0.83085,-0.0095407,-1.9,-0.12096,-8.5
0.25139,-0.1441,0.018175,0.048019,0.34452,-0.18696,0.93532,0.010531,-2.2,-0.071976,3.5
0.34995,-0.11779,0.040652,0.04349,0.44811,-0.15489,0.9801,-0.0040611,-4.35,-0.17913,-4.5
0.3192,0.21384,0.03315,0.061383,0.37302,0.21212,0.89055,-0.037767,-1,-0.039118,-1.5
0.23899,0.038561,0.038266,0.096003,0.46885,0.1063,0.84577,0.030648,3.35,-0.23575,8.5
0.29071,-0.17777,0.041004,0.084306,0.38885,-0.1919,0.95025,0.04588,-2,-0.083625,3
0.12635,0.017158,0.029661,0.083443,0.24513,0.0068174,0.83582,-0.02647,-5.15,-0.12523,-14.5
0.12043,0.066884,0.019551,0.074688,0.22867,0.10272,0.83582,-0.024279,-3.65,-0.12069,-11.5
0.16781,0.048334,0.030051,0.085896,0.39297,0.12173,0.83085,0.0085405,4.75,-0.24139,13.5
0.35543,-0.012392,0.022336,0.07774,0.45289,0.01674,0.83582,0.03253,2,-0.078201,2.5
0.25885,-0.0064279,0.03286,0.079647,0.31566,-0.04415,0.801,-0.036311,-2.05,-0.058731,-3.5
0.11551,0.061131,0.035459,0.11159,0.42362,0.17999,0.85572,-0.044199,-3.9,-0.33027,-20.5
0.10866,0.095248,0.034538,0.067588,0.22838,0.18408,0.90547,-0.016119,-5.95,-0.06333,15.5
0.2431,0.13646,0.035587,0.075285,0.41919,0.21162,0.93532,-0.023677,3,-0.14958,-6
0.11977,-0.059918,0.030355,0.080246,0.20133,-0.13261,0.8209,-0.031888,-7.85,-0.13108,-11
0.16406,0.1859,0.042161,0.030663,0.22206,0.2168,0.80597,-0.034815,3.25,0.0096534,-2
0.3414,-0.14252,0.022021,0.085884,0.46148,-0.1572,0.93035,0.035445,2.35,-0.11752,3
0.24296,-0.078819,0.042353,0.10638,0.46708,-0.18388,0.92537,-0.032355,-3.3,-0.24197,-9
0.1685,-0.087648,0.041513,0.10127,0.32751,-0.11453,0.84577,0.05583,3.2,-0.15196,8
0.12895,0.019467,0.020056,0.075418,0.20095,0.0044351,0.84577,-0.025902,-4.7,-0.076002,-10.5
0.11036,-0.075392,0.047895,0.076817,0.219,-0.19188,0.81095,-0.042271,-9.4,-0.19617,-11.5
0.20162,0.056469,0.033194,0.098407,0.26537,0.11132,0.9602,0.037,2.75,-0.07277,7
0.15543,-0.082171,0.034653,0.11014,0.48191,-0.20805,0.87065,0.046724,3.95,-0.3599,14.5
0.18899,-0.042733,0.034239,0.079732,0.28896,-0.082632,0.91045,-0.017294,1,-0.10054,-10
0.14569,0.082924,0.041958,0.10349,0.25725,0.19892,0.87065,0.052498,3.5,-0.13518,9
0.39325,0.13359,0.035653,0.030206,0.46047,0.14021,0.81095,-0.016206,-2.6,-0.041344,-1
0.30885,0.12538,0.028249,0.040071,0.39299,0.1414,0.801,-0.018138,3.5,0.0023425,-2
0.10377,0.050514,0.016709,0.10308,0.26578,0.16936,0.8209,0.039984,6.9,-0.19015,13.5
0.22193,0.09112,0.040427,0.074746,0.3508,0.17222,0.84577,0.028187,-2.15,-0.13079,6.5
0.1096,0.079109,0.040054,0.073978,0.27301,0.18476,0.8408,-0.012289,-6.35,-0.089658,16.5
0.20836,0.070157,0.035511,0.099575,0.42607,0.1086,0.89552,-0.034868,-3,-0.2197,-9.5
0.15116,0.024027,0.04841,0.10331,0.23208,0.071621,0.9403,0.034732,3.75,-0.092882,13.5
0.13392,-0.018039,0.018311,0.11182,0.31335,0.0079104,0.81592,0.050119,5.95,-0.19345,16
0.14034,-0.055805,0.023628,0.11647,0.33098,-0.086046,0.88557,0.045568,3.95,-0.20198,16.5
0.15708,-0.070725,0.046064,0.11105,0.27743,-0.062292,0.85572,0.062619,3,-0.10434,8
0.2603,-0.11614,0.025987,0.094645,0.31969,-0.095076,0.92537,0.047561,2.65,-0.048527,2.5
0.30415,0.15584,0.034366,0.056952,0.37759,0.16677,0.98507,-0.026698,-3.05,-0.072776,-2
0.18805,-0.12584,0.034213,0.058596,0.2387,-0.18175,0.93532,-0.022018,-2.65,-0.065015,-5
0.30235,0.10889,0.04918,0.068429,0.37163,0.09558,0.89055,-0.038258,3.8,0.056275,-1.5
0.15403,-0.0013095,0.040728,0.080219,0.27326,-0.027194,0.83085,-0.024871,-3.6,-0.10461,-9.5
0.32209,0.16299,0.034388,0.11214,0.49948,0.19267,0.87065,-0.060078,2.8,-0.11536,-3.5
0.19938,0.090958,0.02597,0.040582,0.26183,0.10118,0.801,-0.018275,1.1,-0.040702,-3
0.1613,0.016829,0.023394,0.088821,0.31723,0.03869,0.9403,0.0055907,-5.9,0.045416,8.5
0.13049,0.07405,0.023351,0.067525,0.24458,0.15533,0.81095,0.016543,7,-0.15974,10
0.10279,-0.043202,0.01636,0.091386,0.24886,-0.10458,0.83582,2.1179e-05,6.25,-0.03994,-14
0.13467,0.04591,0.027123,0.088698,0.22197,0.10119,0.88557,0.02552,-2.35,-0.073945,11
0.15127,-0.052443,0.034539,0.079326,0.27171,-0.066175,0.87065,0.028021,4,-0.12465,10
0.1766,-0.0040989,0.027435,0.1077,0.37266,0.0068043,0.97015,0.015454,-2,-0.18272,15.5
0.14291,0.04656,0.017681,0.10084,0.37174,0.10634,0.85075,-0.014773,-3.6,-0.24165,-18
0.35162,-0.056966,0.015332,0.057812,0.45071,-0.050974,0.80597,0.022047,3.2,-0.11358,2.5
0.14114,0.036787,0.04951,0.11144,0.22152,-0.00058921,0.86567,-0.058327,-5,-0.086525,-9.5
0.25016,0.063374,0.031973,0.089379,0.47902,0.14464,0.86567,0.023291,1,-0.22538,8
0.26958,0.078878,0.015516,0.10025,0.49945,0.17709,0.8806,0.030954,3,-0.22992,6.5
0.35832,0.11895,0.049942,0.047609,0.44693,0.16474,0.89055,0.01638,2.4,-0.10132,3
0.19868,-0.079763,0.022189,0.053372,0.25469,-0.11604,0.89552,-0.013793,-2.75,-0.054878,-5
0.13881,0.020525,0.018983,0.11642,0.47508,0.075734,0.84577,0.0054878,-6.5,-0.006075,12.5
0.20216,0.022554,0.026578,0.09811,0.27725,-0.016057,0.81095,-0.046988,-3.55,-0.072713,-5
0.31329,0.09116,0.047972,0.034281,0.41649,0.12429,0.85572,0.0030963,-3.8,-0.034641,3.5
0.20374,-0.10236,0.042564,0.11092,0.28374,-0.20032,0.90547,-0.057777,-3.2,-0.10233,-5.5
0.13423,-0.084973,0.015918,0.11599,0.21518,-0.19571,0.8408,-0.059494,0,-0.085868,-6.5
